输入商标名,历史商标名,输入商标编号,历史商标编号,两个商标有共同小项？,汉字编辑距离相似度,拼音相似度,汉字包含被包含,汉字排列组合,汉字含义相近,汉字字形相似度,英文编辑距离相似度,英文包含被包含,英文排列组合,数字完全匹配,商标状态,历史商标状态,是否相似商标
到家  CONVENIENT STORE 91,俏到家,21296985,16125184,True,0.67,0.58,1.0,0.67,0.92,0.0,0.0,0.0,0.0,0.0,0,1,1
到家  CONVENIENT STORE 91,懒到家,21296985,16082126,True,0.67,0.64,1.0,0.67,0.91,0.0,0.0,0.0,0.0,0.0,0,1,1
到家  CONVENIENT STORE 91,药到家,21296985,15644384,True,0.67,0.64,1.0,0.67,0.91,0.0,0.0,0.0,0.0,0.0,0,0,1
到家  CONVENIENT STORE 91,网到家,21296985,15638552,True,0.67,0.58,1.0,0.67,0.92,0.0,0.0,0.0,0.0,0.0,0,1,1
到家  CONVENIENT STORE 91,野到家,21296985,15773586,True,0.67,0.7,1.0,0.67,0.92,0.0,0.0,0.0,0.0,0.0,0,1,1
宜家上品,博艺尚品,16927711,11060183,True,0.25,0.75,0.25,0.25,0.47,0.37,0.0,0.0,0.0,0.0,0,1,1
CLIO,CLIO,21430675,19107011,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,0,1
小礼子,孝悌里,21435670,15363290,True,0.0,0.8,0.0,0.0,0.05,0.19,0.0,0.0,0.0,0.0,0,1,1
小礼子,小院子,21435670,15357209,True,0.67,0.67,0.33,0.67,0.92,0.47,0.0,0.0,0.0,0.0,0,1,1
小礼子,小丽店,21435670,16734191,True,0.33,0.75,0.33,0.33,0.63,0.55,0.0,0.0,0.0,0.0,0,1,1
小礼子,小柜子,21435670,20874242,True,0.67,0.82,0.33,0.67,0.91,0.55,0.0,0.0,0.0,0.0,0,1,1
小礼子,红小子,21435670,16468117,True,0.33,0.42,0.33,0.67,0.61,0.63,0.0,0.0,0.0,0.0,0,1,1
小礼子,孝子规,21435670,16472376,True,0.0,0.73,0.33,0.33,0.06,0.27,0.0,0.0,0.0,0.0,0,1,1
小礼子,小小礼,21435670,9471466,True,0.33,0.67,0.67,0.67,0.58,0.67,0.0,0.0,0.0,0.0,0,1,1
小礼子,小旧子,21435670,17403316,True,0.67,0.82,0.33,0.67,0.92,0.6,0.0,0.0,0.0,0.0,0,1,1
小礼子,六子小,21435670,15876962,True,0.0,0.36,0.33,0.67,0.03,0.8,0.0,0.0,0.0,0.0,0,1,1
小礼子,小资鸟,21435670,15910358,True,0.33,0.67,0.33,0.33,0.63,0.6,0.0,0.0,0.0,0.0,0,1,1
小礼子,傻小子,21435670,15912186,True,0.33,0.45,0.33,0.67,0.56,0.52,0.0,0.0,0.0,0.0,0,1,1
小礼子,小海子,21435670,15935092,True,0.67,0.82,0.33,0.67,0.91,0.53,0.0,0.0,0.0,0.0,0,1,1
小礼子,小玄子,21435670,17791598,True,0.67,0.67,0.33,0.67,0.92,0.8,0.0,0.0,0.0,0.0,0,1,1
小礼子,小丸子,21435670,15701649,True,0.67,0.73,0.33,0.67,0.91,0.8,0.0,0.0,0.0,0.0,0,1,1
小礼子,花丽姿,21435670,16324728,True,0.0,0.7,0.0,0.0,0.02,0.34,0.0,0.0,0.0,0.0,0,1,1
小礼子,小山子,21435670,16297791,True,0.67,0.67,0.33,0.67,0.91,0.8,0.0,0.0,0.0,0.0,0,1,1
小礼子,小力,21435670,19036199,True,0.33,0.7,0.33,0.33,0.58,0.0,0.0,0.0,0.0,0.0,0,0,1
小礼子,金栗子,21435670,17253331A,True,0.33,0.7,0.33,0.33,0.61,0.32,0.0,0.0,0.0,0.0,0,1,1
小礼子,一力子,21435670,16187859,True,0.33,0.7,0.33,0.33,0.59,0.36,0.0,0.0,0.0,0.0,0,1,1
小礼子,小袋子,21435670,16567096,True,0.67,0.82,0.33,0.67,0.92,0.53,0.0,0.0,0.0,0.0,0,1,1
小礼子,小玩子,21435670,19665166,True,0.67,0.73,0.33,0.67,0.91,0.55,0.0,0.0,0.0,0.0,0,0,1
小礼子,小滋,21435670,17333799,True,0.33,0.7,0.33,0.33,0.63,0.0,0.0,0.0,0.0,0.0,0,1,1
小礼子,米立子,21435670,11967095,True,0.33,0.7,0.33,0.33,0.58,0.37,0.0,0.0,0.0,0.0,0,1,1
小礼子,小泰子,21435670,16068558,True,0.67,0.82,0.33,0.67,0.92,0.53,0.0,0.0,0.0,0.0,0,1,1
小礼子,小力士,21435670,16053564,True,0.33,0.82,0.33,0.33,0.63,0.62,0.0,0.0,0.0,0.0,0,1,1
小礼子,消得利,21435670,16995730,True,0.0,0.7,0.0,0.0,0.07,0.34,0.0,0.0,0.0,0.0,0,1,1
小礼子,小兔子,21435670,16156749,True,0.67,0.8,0.33,0.67,0.91,0.59,0.0,0.0,0.0,0.0,0,1,1
小礼子,小炉子,21435670,21360747,True,0.67,0.9,0.33,0.67,0.92,0.51,0.0,0.0,0.0,0.0,0,1,1
小礼子,穷小子,21435670,21379067,True,0.33,0.46,0.33,0.67,0.58,0.86,0.0,0.0,0.0,0.0,0,0,1
小礼子,孝礼堂,21435670,12152335,True,0.33,0.67,0.33,0.33,0.61,0.52,0.0,0.0,0.0,0.0,0,1,1
小礼子,海粒子,21435670,20038221,True,0.33,0.7,0.33,0.33,0.61,0.29,0.0,0.0,0.0,0.0,0,1,1
小礼子,云小子,21435670,15757943,True,0.33,0.36,0.33,0.67,0.6,0.47,0.0,0.0,0.0,0.0,0,1,1
小礼子,小肚子,21435670,15785059,True,0.67,0.8,0.33,0.67,0.91,0.61,0.0,0.0,0.0,0.0,0,1,1
京制,镜之都,21434614,16843403,True,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
京制,晶直播,21434614,21055371,True,0.0,0.73,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,0,1
京制,菁制,21434614,16448471,True,0.5,1.0,0.5,0.5,0.86,0.37,0.0,0.0,0.0,0.0,0,1,1
京制,敬智富,21434614,10457795,True,0.0,0.73,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,福吉客,21433933,16132990,True,0.0,0.67,0.0,0.0,0.01,0.43,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,富蓝  EPHBLU,21433933,16192087,True,0.0,0.67,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,富兰德,21433933,16261718,True,0.33,0.89,0.33,0.33,0.61,0.66,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,雅芙兰,21433933,16248470,True,0.33,0.33,0.67,0.67,0.63,0.81,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,弗兰肯,21433933,15489043,True,0.33,0.9,0.33,0.33,0.6,0.57,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,抚澜,21433933,15930902,True,0.0,0.67,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,服仕客,21433933,16047095,True,0.0,0.67,0.0,0.0,0.03,0.32,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,富兰雅,21433933,16006721,True,0.33,0.78,0.33,0.33,0.63,0.67,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,福乐客,21433933,17635412,True,0.0,0.78,0.0,0.0,0.01,0.43,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,服饰客,21433933,16315495,True,0.0,0.67,0.0,0.0,0.04,0.34,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,富兰馨,21433933,15613621,True,0.33,0.7,0.33,0.33,0.59,0.64,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,福之客,21433933,18073973,True,0.0,0.67,0.0,0.0,0.02,0.25,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,橄榄客,21433933,16832902,True,0.0,0.7,0.0,0.0,0.01,0.39,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,珂兰,21433933,16170245,True,0.33,0.44,0.33,0.67,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,润芙兰,21433933,7640999,True,0.33,0.3,0.67,0.67,0.59,0.8,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,弗兰儿,21433933,20255482,True,0.33,0.78,0.33,0.33,0.62,0.47,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,佛兰克林,21433933,17467048,True,0.25,0.69,0.33,0.25,0.47,0.0,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,KELA.CN 珂兰,21433933,17525633,True,0.33,0.44,0.33,0.67,0.58,0.0,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,丝芙兰,21433933,16108501,True,0.33,0.33,0.67,0.67,0.63,0.74,0.0,0.0,0.0,0.0,0,1,1
芙兰珂,弗蓝科斯,21433933,15773181,True,0.0,0.75,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金视点,21423187,4320395,True,0.33,0.75,0.33,0.33,0.61,0.28,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金宝保,21423187,17105007,True,0.0,0.75,0.0,0.0,0.09,0.41,0.0,0.0,0.0,0.0,0,1,1
劲爆点,津典,21423187,6807430,True,0.0,0.67,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0,0,1
劲爆点,金保宝,21423187,16493516,True,0.0,0.75,0.0,0.0,0.07,0.38,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金亮点,21423187,15510110,True,0.33,0.71,0.33,0.33,0.63,0.64,0.0,0.0,0.0,0.0,0,1,1
劲爆点,今典鲜,21423187,17607994,True,0.0,0.69,0.0,0.0,0.08,0.34,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金葆贝,21423187,16628042,True,0.0,0.67,0.0,0.0,0.04,0.36,0.0,0.0,0.0,0.0,0,1,1
劲爆点,三宝殿,21423187,16637943,True,0.0,0.83,0.0,0.0,0.05,0.34,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金保金,21423187,20571498,True,0.0,0.83,0.0,0.0,0.05,0.34,0.0,0.0,0.0,0.0,0,0,1
劲爆点,宝点,21423187,13875385,True,0.33,0.67,0.33,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金点 JD,21423187,11704137,True,0.33,0.67,0.33,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
劲爆点,爆点,21423187,21038606,True,0.67,0.67,0.67,0.67,0.92,0.0,0.0,0.0,0.0,0.0,0,0,1
劲爆点,金宝俪,21423187,4081976,True,0.0,0.75,0.0,0.0,0.02,0.45,0.0,0.0,0.0,0.0,0,1,1
劲爆点,宝钿 BAEUTE DU MONDE,21423187,15600575,True,0.0,0.67,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金宝帝,21423187,16555784,True,0.0,0.83,0.0,0.0,0.03,0.3,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金宝鼎,21423187,15972937,True,0.0,0.83,0.0,0.0,0.04,0.39,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金支点,21423187,15964532,True,0.33,0.75,0.33,0.33,0.59,0.6,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金桥电,21423187,16057689,True,0.0,0.85,0.0,0.0,0.01,0.37,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金福典,21423187,18264294,True,0.0,0.75,0.0,0.0,0.02,0.37,0.0,0.0,0.0,0.0,0,1,1
劲爆点,金点,21423187,4285212,True,0.33,0.67,0.33,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
黄金麦穗,金麦穗,16921688,16859811,True,0.75,0.65,0.75,0.75,0.93,0.0,0.0,0.0,0.0,0.0,0,1,1
健客,兼客,21294097,16242366,True,0.5,1.0,0.5,0.5,0.86,0.75,0.0,0.0,0.0,0.0,0,1,1
健客,鉴客,21294097,16203038,True,0.5,1.0,0.5,0.5,0.84,0.15,0.0,0.0,0.0,0.0,0,1,1
健客,鉴客,21294097,16800991,True,0.5,1.0,0.5,0.5,0.84,0.15,0.0,0.0,0.0,0.0,0,1,1
健客,鉴客,21294097,16763701,True,0.5,1.0,0.5,0.5,0.84,0.15,0.0,0.0,0.0,0.0,0,1,1
健客,见客 JIANKE.COM,21294097,16443386,True,0.5,1.0,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,0,1,1
健客,荐客,21294097,16428179,True,0.5,1.0,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,0,1,1
健客,I荐客,21294097,15900782,True,0.33,0.78,0.5,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
健客,兼客,21293920,16242366,True,0.5,1.0,0.5,0.5,0.86,0.75,0.0,0.0,0.0,0.0,0,1,1
健客,鉴客,21293920,16203038,True,0.5,1.0,0.5,0.5,0.84,0.15,0.0,0.0,0.0,0.0,0,1,1
健客,鉴客,21293920,16800991,True,0.5,1.0,0.5,0.5,0.84,0.15,0.0,0.0,0.0,0.0,0,1,1
健客,鉴客,21293920,16763701,True,0.5,1.0,0.5,0.5,0.84,0.15,0.0,0.0,0.0,0.0,0,1,1
健客,见客 JIANKE.COM,21293920,16443386,True,0.5,1.0,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,0,1,1
健客,荐客,21293920,16428179,True,0.5,1.0,0.5,0.5,0.85,0.65,0.0,0.0,0.0,0.0,0,1,1
健客,I荐客,21293920,15900782,True,0.33,0.78,0.5,0.33,0.6,0.0,0.0,0.0,0.0,0.0,0,1,1
SYS,SYS,16918781,12243882,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1,1
果泷,果富龙,21402439,15643451,True,0.33,0.73,0.5,0.33,0.62,0.0,0.0,0.0,0.0,0.0,0,1,1
李济仁,北极人,21432052,13638716,True,0.0,0.8,0.0,0.0,0.05,0.38,0.0,0.0,0.0,0.0,0,1,1
李济仁,李仁永,21432052,16608598,True,0.33,0.45,0.33,0.67,0.65,0.78,0.0,0.0,0.0,0.0,0,1,1
李济仁,童济仁,21432052,18362850,True,0.67,0.64,0.67,0.67,0.91,0.81,0.0,0.0,0.0,0.0,0,1,1
李济仁,立仁,21432052,11994962,True,0.33,0.67,0.33,0.33,0.57,0.0,0.0,0.0,0.0,0.0,0,1,1
李济仁,丽雪人,21432052,20813694,True,0.0,0.7,0.0,0.0,0.05,0.31,0.0,0.0,0.0,0.0,0,1,1
李济仁,利济堂,21432052,11258382,True,0.33,0.7,0.33,0.33,0.61,0.65,0.0,0.0,0.0,0.0,0,1,1
李济仁,李良济,21432052,21184972,True,0.33,0.36,0.33,0.67,0.61,0.76,0.0,0.0,0.0,0.0,0,1,1
李济仁,立可人,21432052,15751395,True,0.0,0.78,0.0,0.0,0.02,0.37,0.0,0.0,0.0,0.0,0,1,1
小强来了,小清来了,21401846,16107484,True,0.75,0.94,0.5,0.75,0.93,0.85,0.0,0.0,0.0,0.0,0,1,1
来斯,蛮来斯,16916338,16010160,True,0.67,0.6,1.0,0.67,0.92,0.0,0.0,0.0,0.0,0.0,0,1,1
兰草堂,草姿兰,21401468,18758795,True,0.0,0.42,0.33,0.67,0.01,0.76,0.0,0.0,0.0,0.0,0,1,1
兰草堂,雪草堂,21401468,15356946,True,0.67,0.75,0.67,0.67,0.92,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,蒽草堂,21401468,15354181,True,0.67,0.83,0.67,0.67,0.91,0.54,0.0,0.0,0.0,0.0,0,1,1
兰草堂,福草堂,21401468,12467136,True,0.67,0.75,0.67,0.67,0.91,0.66,0.0,0.0,0.0,0.0,0,1,1
兰草堂,怀草堂,21401468,12466998,True,0.67,0.77,0.67,0.67,0.92,0.64,0.0,0.0,0.0,0.0,0,1,1
兰草堂,蔻草堂,21401468,8768514,True,0.67,0.75,0.67,0.67,0.92,0.6,0.0,0.0,0.0,0.0,0,1,1
兰草堂,黛草堂,21401468,18183492,True,0.67,0.83,0.67,0.67,0.91,0.6,0.0,0.0,0.0,0.0,0,1,1
兰草堂,雅阑堂,21401468,7756636,True,0.33,0.67,0.33,0.33,0.61,0.46,0.0,0.0,0.0,0.0,0,1,1
兰草堂,兰唐,21401468,16200426,True,0.33,0.67,0.33,0.33,0.61,0.0,0.0,0.0,0.0,0.0,0,1,1
兰草堂,蒂草堂,21401468,12773800,True,0.67,0.75,0.67,0.67,0.92,0.62,0.0,0.0,0.0,0.0,0,1,1
兰草堂,草仙堂,21401468,16080712,True,0.33,0.62,0.33,0.67,0.63,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,傣草堂,21401468,9756311,True,0.67,0.83,0.67,0.67,0.91,0.57,0.0,0.0,0.0,0.0,0,1,1
兰草堂,茶草堂,21401468,19550912,True,0.67,0.75,0.67,0.67,0.91,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,兰语堂,21401468,15826360,True,0.67,0.75,0.33,0.67,0.92,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,实草堂,21401468,15850416,True,0.67,0.75,0.67,0.67,0.92,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,婷兰堂,21401468,19813716,True,0.33,0.62,0.33,0.67,0.63,0.83,0.0,0.0,0.0,0.0,0,1,1
兰草堂,蓝格堂,21401468,16963900,True,0.33,0.75,0.33,0.33,0.59,0.43,0.0,0.0,0.0,0.0,0,1,1
兰草堂,草堂居,21401468,14587843,True,0.33,0.42,0.67,0.67,0.63,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,百草堂,21401468,18329845,True,0.67,0.83,0.67,0.67,0.9,0.83,0.0,0.0,0.0,0.0,0,0,1
兰草堂,百草堂,21401468,18329800,True,0.67,0.83,0.67,0.67,0.9,0.83,0.0,0.0,0.0,0.0,0,0,1
兰草堂,妙草堂,21401468,9854093,True,0.67,0.77,0.67,0.67,0.92,0.55,0.0,0.0,0.0,0.0,0,1,1
兰草堂,森草堂,21401468,9847874,True,0.67,0.83,0.67,0.67,0.91,0.62,0.0,0.0,0.0,0.0,0,1,1
兰草堂,兰泽草,21401468,16644075,True,0.33,0.5,0.33,0.67,0.63,0.82,0.0,0.0,0.0,0.0,0,1,1
兰草堂,薰草堂,21401468,1905038,True,0.67,0.83,0.67,0.67,0.92,0.6,0.0,0.0,0.0,0.0,0,1,1
兰草堂,莉草堂,21401468,16335384,True,0.67,0.83,0.67,0.67,0.92,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,普草堂,21401468,16335383,True,0.67,0.75,0.67,0.67,0.93,0.62,0.0,0.0,0.0,0.0,0,1,1
兰草堂,梦草堂,21401468,16337866,True,0.67,0.77,0.67,0.67,0.91,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,兰蝶草,21401468,17942861,True,0.33,0.5,0.33,0.67,0.63,0.67,0.0,0.0,0.0,0.0,0,1,1
兰草堂,薰草堂,21401468,1785376,True,0.67,0.83,0.67,0.67,0.92,0.6,0.0,0.0,0.0,0.0,0,1,1
兰草堂,卜草堂,21401468,19368647,True,0.67,0.75,0.67,0.67,0.92,0.55,0.0,0.0,0.0,0.0,0,1,1
兰草堂,悟草堂,21401468,20003656,True,0.67,0.75,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,0,1,1
兰草堂,草姿兰,21401468,18084697,True,0.0,0.42,0.33,0.67,0.01,0.76,0.0,0.0,0.0,0.0,0,1,1
兰草堂,双草堂,21401468,18674698,True,0.67,0.73,0.67,0.67,0.91,0.55,0.0,0.0,0.0,0.0,0,1,1
兰草堂,巧草堂,21401468,16657643,True,0.67,0.77,0.67,0.67,0.91,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,泰草堂,21401468,16657588,True,0.67,0.83,0.67,0.67,0.92,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,草和堂,21401468,16811649,True,0.33,0.58,0.33,0.67,0.63,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,绿草堂,21401468,16438256,True,0.67,0.83,0.67,0.67,0.91,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,淇草堂,21401468,16432920,True,0.67,0.75,0.67,0.67,0.92,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,郁草堂,21401468,15574966,True,0.67,0.75,0.67,0.67,0.91,0.48,0.0,0.0,0.0,0.0,0,1,1
兰草堂,合草堂,21401468,15547948,True,0.67,0.75,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,0,1,1
兰草堂,古草堂,21401468,14557646,True,0.67,0.75,0.67,0.67,0.91,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,诗草堂,21401468,16163914,True,0.67,0.75,0.67,0.67,0.92,0.83,0.0,0.0,0.0,0.0,0,1,1
兰草堂,盈草堂,21401468,19630330,True,0.67,0.77,0.67,0.67,0.92,0.64,0.0,0.0,0.0,0.0,0,1,1
兰草堂,水草堂,21401468,1581142,True,0.67,0.69,0.67,0.67,0.92,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,蓝草堂 LANCOHALL,21401468,15922837,True,0.67,1.0,0.67,0.67,0.92,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,弥草堂,21401468,15901336,True,0.67,0.75,0.67,0.67,0.91,0.55,0.0,0.0,0.0,0.0,0,1,1
兰草堂,彩草堂,21401468,13356861,True,0.67,0.83,0.67,0.67,0.91,0.55,0.0,0.0,0.0,0.0,0,1,1
兰草堂,全草堂,21401468,3932942,True,0.67,0.85,0.67,0.67,0.91,0.83,0.0,0.0,0.0,0.0,0,1,1
兰草堂,菩草堂,21401468,17025485,True,0.67,0.75,0.67,0.67,0.92,0.58,0.0,0.0,0.0,0.0,0,1,1
兰草堂,芝草堂,21401468,8835757,True,0.67,0.75,0.67,0.67,0.91,0.55,0.0,0.0,0.0,0.0,0,1,1
兰草堂,恒草堂,21401468,16874433,True,0.67,0.77,0.67,0.67,0.91,0.67,0.0,0.0,0.0,0.0,0,1,1
兰草堂,蓝草莓,21401468,9349115,True,0.33,0.67,0.33,0.33,0.62,0.41,0.0,0.0,0.0,0.0,0,1,1
兰草堂,兰幽草,21401468,12040162,True,0.33,0.5,0.33,0.67,0.6,0.82,0.0,0.0,0.0,0.0,0,1,1
兰草堂,香草堂,21401468,3847302,True,0.67,0.79,0.67,0.67,0.91,0.64,0.0,0.0,0.0,0.0,0,1,1
兰草堂,兴草堂,21401468,16382042,True,0.67,0.77,0.67,0.67,0.91,0.83,0.0,0.0,0.0,0.0,0,1,1
兰草堂,青草堂,21401468,15748972,True,0.67,0.77,0.67,0.67,0.91,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,善草堂,21401468,17870870A,True,0.67,0.85,0.67,0.67,0.91,0.62,0.0,0.0,0.0,0.0,0,1,1
兰草堂,丁草堂,21401468,19324127,True,0.67,0.77,0.67,0.67,0.91,0.55,0.0,0.0,0.0,0.0,0,1,1
兰草堂,茽草堂,21401468,14141810,True,0.67,0.71,0.67,0.67,0.92,0.64,0.0,0.0,0.0,0.0,0,1,1
兰草堂,慕草堂,21401468,19848212,True,0.67,0.75,0.67,0.67,0.92,0.56,0.0,0.0,0.0,0.0,0,1,1
兰草堂,圣草堂,21401468,3806740,True,0.67,0.71,0.67,0.67,0.92,0.61,0.0,0.0,0.0,0.0,0,1,1
兰草堂,芙草堂,21401468,13047560,True,0.67,0.75,0.67,0.67,0.92,0.58,0.0,0.0,0.0,0.0,0,1,1
巴铁,巴铁,21400006,18741917,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,1
花与糖,鹿语堂,21288204,11744100,True,0.0,0.82,0.0,0.0,0.04,0.41,0.0,0.0,0.0,0.0,0,1,1
花与糖,函予堂,21288204,15378458,True,0.0,0.82,0.0,0.0,0.01,0.31,0.0,0.0,0.0,0.0,0,1,1
花与糖,林玉堂,21288204,17092570,True,0.0,0.73,0.0,0.0,0.02,0.45,0.0,0.0,0.0,0.0,0,1,1
花与糖,御芙堂,21288204,18620420,True,0.0,0.73,0.0,0.0,0.01,0.4,0.0,0.0,0.0,0.0,0,0,1
花与糖,众愈堂,21288204,10920856,True,0.0,0.69,0.0,0.0,0.03,0.25,0.0,0.0,0.0,0.0,0,1,1
花与糖,华善堂,21288204,18115776,True,0.0,0.69,0.0,0.0,0.03,0.37,0.0,0.0,0.0,0.0,0,0,1
花与糖,留余堂,21288204,5618234,True,0.0,0.73,0.0,0.0,0.04,0.31,0.0,0.0,0.0,0.0,0,0,1
花与糖,金玉溏,21288204,20893855,True,0.0,0.73,0.0,0.0,0.03,0.36,0.0,0.0,0.0,0.0,0,1,1
花与糖,华酵堂,21288204,18848802,True,0.0,0.69,0.0,0.0,0.06,0.4,0.0,0.0,0.0,0.0,0,1,1
花与糖,光裕堂,21288204,16243607,True,0.0,0.77,0.0,0.0,0.01,0.42,0.0,0.0,0.0,0.0,0,1,1
花与糖,善语堂,21288204,15504706,True,0.0,0.75,0.0,0.0,0.05,0.37,0.0,0.0,0.0,0.0,0,1,1
花与糖,御医堂,21288204,13710554,True,0.0,0.73,0.0,0.0,0.02,0.35,0.0,0.0,0.0,0.0,0,1,1
花与糖,大鱼塘,21288204,15893886,True,0.0,0.82,0.0,0.0,0.06,0.36,0.0,0.0,0.0,0.0,0,1,1
花与糖,花与籽,21288204,15857197,True,0.67,0.64,0.67,0.67,0.92,0.85,0.0,0.0,0.0,0.0,0,1,1
花与糖,花雨伞,21288204,15856104,True,0.33,0.82,0.33,0.33,0.64,0.54,0.0,0.0,0.0,0.0,0,1,1
花与糖,镁钰堂,21288204,15983962,True,0.0,0.73,0.0,0.0,0.02,0.16,0.0,0.0,0.0,0.0,0,1,1
花与糖,丰御堂,21288204,11911460,True,0.0,0.67,0.0,0.0,0.06,0.42,0.0,0.0,0.0,0.0,0,1,1
花与糖,华吉堂,21288204,15736721,True,0.0,0.82,0.0,0.0,0.02,0.4,0.0,0.0,0.0,0.0,0,1,1
花与糖,仁誉堂,21288204,12010898,True,0.0,0.73,0.0,0.0,0.06,0.16,0.0,0.0,0.0,0.0,0,1,1
花与糖,御木堂,21288204,16287517,True,0.0,0.73,0.0,0.0,0.02,0.35,0.0,0.0,0.0,0.0,0,1,1
花与糖,花雨伞,21288204,16293630,True,0.33,0.82,0.33,0.33,0.64,0.54,0.0,0.0,0.0,0.0,0,1,1
花与糖,金禹堂,21288204,14129165,True,0.0,0.73,0.0,0.0,0.01,0.34,0.0,0.0,0.0,0.0,0,1,1
花与糖,川御堂,21288204,17833638,True,0.0,0.85,0.0,0.0,0.04,0.23,0.0,0.0,0.0,0.0,0,1,1
花与糖,华育康,21288204,19963445,True,0.0,0.91,0.0,0.0,0.04,0.35,0.0,0.0,0.0,0.0,0,1,1
花与糖,华膳堂,21288204,11788093,True,0.0,0.69,0.0,0.0,0.01,0.36,0.0,0.0,0.0,0.0,0,1,1
花与糖,花津漟,21288204,15437833,True,0.33,0.75,0.33,0.33,0.63,0.63,0.0,0.0,0.0,0.0,0,1,1
花与糖,誉福堂,21288204,18944948,True,0.0,0.73,0.0,0.0,0.02,0.14,0.0,0.0,0.0,0.0,0,1,1
花与糖,华豫门,21288204,16617379,True,0.0,0.73,0.0,0.0,0.04,0.16,0.0,0.0,0.0,0.0,0,1,1
花与糖,龙雨堂,21288204,16645853,True,0.0,0.67,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0,1,1
花与糖,华兴唐,21288204,16674852,True,0.0,0.69,0.0,0.0,0.02,0.29,0.0,0.0,0.0,0.0,0,1,1
花与糖,世御堂,21288204,16827743,True,0.0,0.73,0.0,0.0,0.04,0.4,0.0,0.0,0.0,0.0,0,1,1
